Marine Drive Rain Gage - 7305 N. Marine Dr.

PROVISIONAL, UNCORRECTED RAW DATA FROM THE CITY OF PORTLAND HYDRA NETWORK.
Data are the number of tips of the rain gage bucket.
Each tip is 0.01 inches of rainfall.
 [-, missing data]
Dates and times are PACIFIC STANDARD TIME.

            Daily  Hourly data -->
   Date     Total    0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23
24-NOV-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-NOV-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
22-NOV-2009    39    6   2   1   4   5   6  10   1   0   2   1   1   0   0   0   0   0   0   0   0   0   0   0   0
21-NOV-2009    37    0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   1   3   5   9   9   9
20-NOV-2009    30    0   0   0   2   3   6   2   1   3   3   0   0   0   1   0   0   1   1   6   0   1   0   0   0
19-NOV-2009    33    4   5   8   5   5   5   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-NOV-2009     5    0   1   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   1
17-NOV-2009    69   10  11   7   0   8   8   1   1   2   0   1   5   0   2  13   0   0   0   0   0   0   0   0   0
16-NOV-2009     3    0   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1
15-NOV-2009    11    0   0   1   1   1   2   1   1   0   1   0   2   1   0   0   0   0   0   0   0   0   0   0   0
14-NOV-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
13-NOV-2009    30    0   0   0   0   0   1   3  12   9   1   1   0   1   0   2   0   0   0   0   0   0   0   0   0
12-NOV-2009    10    0   4   6   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
11-NOV-2009     4    2   0   1   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
10-NOV-2009    23    0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   8   3   7   4   0   0
09-NOV-2009    31    0   0   0   0   0   0   0   0   1   5   4   1   1   5   0   0   0   0   2  12   0   0   0   0
08-NOV-2009    32    1   2  13   1   1   4   1   0   0   0   0   0   1   0   1   0   3   0   0   2   2   0   0   0
07-NOV-2009   115   13   3   0   1   1   2   0   0   0   0   0  27  31   6  13  11   1   0   0   6   0   0   0   0
06-NOV-2009    57   17   1   2   0   6   5   0   1   1   0   4   0   0   0   0   0   0   0   0   0   0   0  11   9
05-NOV-2009    27    0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   5   9   8   1   2
04-NOV-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
03-NOV-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
02-NOV-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
01-NOV-2009     1    0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
31-OCT-2009     3    0   1   1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
30-OCT-2009    14    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3  11
29-OCT-2009    43    4   0   2  10   7   7   4   1   2   2   0   1   0   1   0   0   1   0   0   0   0   0   1   0
28-OCT-2009     4    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   3   0   0
27-OCT-2009     3    1   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
26-OCT-2009    54    0   1   0   0   0   0   2  20   8   9   1   0   0   0   0  13   0   0   0   0   0   0   0   0
25-OCT-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
24-OCT-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
23-OCT-2009    44    0   0   0   0   0   6   8   7   5  12   6   0   0   0   0   0   0   0   0   0   0   0   0   0
22-OCT-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
21-OCT-2009    25    0   0   1   1  10   5   2   4   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
20-OCT-2009     0    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
19-OCT-2009     6    0   0   0   0   1   5   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
18-OCT-2009     1    0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
17-OCT-2009    29    0   0   0   0   0   0   0   0   0   3  20   4   2   0   0   0   0   0   0   0   0   0   0   0
